# model_1: cps=0.135,seas=1.066
# model_2: cps=0.129,seas=1.084
# model_3: cps=0.131,seas=1.009
# model_4: cps=0.114,seas=1.055
ds,exp_mean,model_1,model_2,model_3,model_4
2023-02-01,6.77767861289811,6.811045349549808,6.773110873420875,6.7859736090904885,6.740053778675393
2023-03-01,6.26530715766823,6.266735216907982,6.259243157298393,6.275556233887964,6.259655407810973
2023-04-01,5.822249131609584,5.7971374710180985,5.842741505936582,5.804933091166549,5.844564009254206
2023-05-01,6.02817547328525,6.057998151897583,5.979435424719544,6.02081309366191,6.054661230236174
2023-06-01,5.247083629319451,5.260962521251753,5.204912533278117,5.212780020613743,5.31223877381277
2023-07-01,4.507625434248051,4.531025727058102,4.504988375573762,4.499972733916831,4.49413889888945
2023-08-01,4.252849627463091,4.25764133300599,4.252978755944568,4.265435937386253,4.234548394611586
2023-09-01,4.638243194888529,4.672357421114879,4.633251219290667,4.631794978481747,4.614623299362064
2023-10-01,4.316007207105993,4.321452781298552,4.284807785945567,4.34765078550944,4.309968172052287
2023-11-01,4.39802646830108,4.375172243624053,4.440078822655757,4.352539932713066,4.426516938612654
2023-12-01,4.356858602836388,4.291757962722466,4.346415370470304,4.366640607982429,4.426720812431361
2024-01-01,3.4476239999319933,3.393292905807609,3.4378718172552656,3.453247276323834,3.509315830836437
2024-02-01,3.0502519441346907,3.046009841069047,3.0425279523044217,3.0434600026061034,3.069705173751064
2024-03-01,3.3608358237380758,3.347193936344471,3.3542094573820815,3.3633557552696622,3.379273487104708
2024-04-01,3.264712003783006,3.2394510257553293,3.26851843066391,3.2569799021389176,3.295252383295912
2024-05-01,3.0789806450158164,3.068867629182888,3.0808831772270224,3.093038873841481,3.0730983956245197
2024-06-01,3.3051840277129765,3.2619061527593267,3.2940580267755504,3.311086120659736,3.355616067907979
2024-07-01,3.0852288253589357,3.067098753990418,3.0626216838084535,3.0685564646343977,3.1459651147455325
2024-08-01,3.085060544881921,3.068858259979029,3.0922044651785203,3.073876972792755,3.106604834158219
2024-09-01,3.0929884511481744,3.0560874966823945,3.0728404098623177,3.099202834338188,3.148491202332851
2024-10-01,2.7562153992030196,2.748553360170492,2.7557437941095397,2.735669947827258,2.7860467894217944
2024-11-01,2.615217879736717,2.583662655376605,2.5975130361370677,2.639380504954829,2.6419241584022455
2024-12-01,2.750660265897064,2.7237791539323464,2.7442985115681164,2.7335727581247813,2.8039229674012596
2025-01-01,2.6953152580990345,2.6687454360199077,2.6730516956427337,2.690466444141082,2.7520664602666205
2025-02-01,2.9276604164090623,2.9124170882763636,2.9337389031890666,2.9016384584659036,2.9645562307226925
2025-03-01,3.397559728916445,3.3921342241645274,3.3755429170265074,3.3715900646064334,3.453625690725408
2025-04-01,3.6228167907322435,3.5604311948500555,3.6059228006229436,3.5665103684439927,3.769043894084035
